antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"frozenset({'Dungeon Crawler', 'review_bin_50-55'})",frozenset({'Fantasy'}),0.0019211388259007306,0.11759889140841522,0.0010078105316200555,0.5245901639344263,4.460842765197081,1.0,0.0007818867354524652,1.8560850904857475,0.7773204537565871,0.008503853308530429,0.46123159701784217,0.26658003108344236,"Dungeon Crawler, review_bin_50-55",Fantasy
"frozenset({'Top-Down Shooter', 'review_bin_75-80'})",frozenset({'Shooter'}),0.0017006802721088435,0.09095490047871001,0.0009133282942806753,0.5370370370370371,5.904432132963989,1.0,0.00075864308938491,1.9635374149659865,0.8320507548610704,0.009955372468245795,0.49071507760532157,0.27353929414178724,"Top-Down Shooter, review_bin_75-80",Shooter
"frozenset({'review_bin_65-70', 'Top-Down Shooter'})",frozenset({'Shooter'}),0.0024250440917107582,0.09095490047871001,0.0013227513227513227,0.5454545454545454,5.996978091160916,1.0,0.0011021816787332868,1.9998992189468379,0.8352749276506182,0.014368799178925761,0.49997480346704287,0.27999874087131704,"Top-Down Shooter, review_bin_65-70",Shooter
"frozenset({'Exploration', 'review_bin_60-65', 'Horror'})",frozenset({'Atmospheric'}),0.0033383723859914337,0.20011337868480725,0.0022675736961451248,0.6792452830188679,3.3943022074937197,1.0,0.0015995207186763174,2.4937641723356005,0.7077513745813057,0.011271133375078273,0.598999772675608,0.34528836388903733,"Exploration, Horror, review_bin_60-65",Atmospheric
"frozenset({'Exploration', 'review_bin_65-70', 'Horror'})",frozenset({'Atmospheric'}),0.0043146888384983624,0.20011337868480725,0.002928949357520786,0.6788321167883211,3.3922375467835653,1.0,0.002065522396075252,2.4905560709132133,0.7082652681199717,0.01453579243513598,0.5984832416829188,0.3467342831344816,"Exploration, Horror, review_bin_65-70",Atmospheric
"frozenset({'review_bin_70-75', 'Horror'})",frozenset({'Atmospheric'}),0.017006802721088437,0.20011337868480725,0.008881330309901738,0.5222222222222221,2.6096317280453256,1.0,0.005478041556758757,1.6741813004271473,0.6274755208716777,0.0426497277676951,0.40269312544294816,0.2833018570978911,"Horror, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Exploration', 'Horror'})",frozenset({'Atmospheric'}),0.004409171075837742,0.20011337868480725,0.002928949357520786,0.6642857142857144,3.3195467422096323,1.0,0.002046615236335569,2.382640999662277,0.701848624246407,0.014528979846898922,0.5802976612331681,0.33946108188317825,"Exploration, Horror, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Horror', 'Fantasy'})",frozenset({'Atmospheric'}),0.0015117157974300832,0.20011337868480725,0.0009763164525069287,0.6458333333333334,3.227337110481587,1.0,0.0006738018966719971,2.2585034013605445,0.6911919122854142,0.004865798147857479,0.5572289156626506,0.3253560749134404,"Fantasy, Horror, review_bin_70-75",Atmospheric
"frozenset({'Exploration', 'review_bin_65-70', 'Shooter'})",frozenset({'Open World'}),0.0017951625094482237,0.09769463340891912,0.001070798689846309,0.5964912280701755,6.105670365468798,1.0,0.0008954209465763294,2.2361480824213746,0.8377216669914536,0.01088,0.5528024249104437,0.30372594930265706,"Exploration, Shooter, review_bin_65-70",Open World
"frozenset({'Exploration', 'review_bin_65-70', 'Shooter'})",frozenset({'Atmospheric'}),0.0017951625094482237,0.20011337868480725,0.0011967750062988158,0.6666666666666666,3.331444759206799,1.0,0.0008375389712448345,2.399659863945578,0.7010884997633696,0.0059626549505727286,0.5832742735648476,0.3363235757003462,"Exploration, Shooter, review_bin_65-70",Atmospheric
"frozenset({'Exploration', 'review_bin_65-70', 'Shooter', 'Atmospheric'})",frozenset({'Open World'}),0.0011967750062988158,0.09769463340891912,0.000818846056941295,0.6842105263157895,7.003563066273033,1.0,0.0007019275614279754,2.857300327538423,0.8582426591507755,0.008349389852280025,0.6500192890603472,0.3462961077742713,"Atmospheric, Exploration, Shooter, review_bin_65-70",Open World
"frozenset({'review_bin_65-70', 'Shooter', 'Open World', 'Atmospheric'})",frozenset({'Exploration'}),0.0012597631645250692,0.12685815066767447,0.000818846056941295,0.65,5.123833167825223,1.0,0.0006590348316103874,2.494690998092359,0.8058487929830008,0.006432459178624444,0.5991487519838408,0.328227408142999,"Atmospheric, Open World, Shooter, review_bin_65-70",Exploration
"frozenset({'Exploration', 'review_bin_65-70', 'Shooter', 'Open World'})",frozenset({'Atmospheric'}),0.001070798689846309,0.20011337868480725,0.000818846056941295,0.7647058823529411,3.8213631061489752,1.0,0.0006045649132248852,3.3995181405895685,0.7391047063788094,0.004086765168186106,0.7058406636928335,0.38439889648021625,"Exploration, Open World, Shooter, review_bin_65-70",Atmospheric
"frozenset({'review_bin_75-80', 'Open World', 'Shooter'})",frozenset({'Atmospheric'}),0.0020786092214663643,0.20011337868480725,0.0011967750062988158,0.5757575757575758,2.877156837496781,1.0,0.000780817492025785,1.8854470359572402,0.6537936395618854,0.005954246317768724,0.46962180271889703,0.2908690302458008,"Open World, Shooter, review_bin_75-80",Atmospheric
"frozenset({'review_bin_75-80', 'Horror', 'Shooter'})",frozenset({'Atmospheric'}),0.0017006802721088435,0.20011337868480725,0.000944822373393802,0.5555555555555556,2.776203966005666,1.0,0.000604493498079504,1.7997448979591837,0.640885860306644,0.004703668861712136,0.44436569808646353,0.2801384954359459,"Horror, Shooter, review_bin_75-80",Atmospheric
"frozenset({'Aliens', 'review_bin_60-65'})",frozenset({'Sci-fi'}),0.0019526329050138574,0.09441924918115395,0.0014802217183169564,0.7580645161290323,8.028707310249843,1.0,0.0012958555854991325,3.7430671033845635,0.8771597188186085,0.015599070693660802,0.7328394142077287,0.3868708171038757,"Aliens, review_bin_60-65",Sci-fi
"frozenset({'Aliens', 'review_bin_60-65'})",frozenset({'Space'}),0.0019526329050138574,0.04431216931216931,0.0010078105316200555,0.5161290322580646,11.647568608570056,1.0,0.0009212851317285685,1.9750881834215173,0.9159336541495741,0.02226861517049409,0.49369349257729667,0.2694362289932825,"Aliens, review_bin_60-65",Space
"frozenset({'review_bin_70-75', 'Aliens'})",frozenset({'Sci-fi'}),0.002204585537918871,0.09441924918115395,0.0014802217183169564,0.6714285714285715,7.111140760507005,1.0,0.001272066407071026,2.756115328579097,0.861274339278495,0.015557762330354184,0.6371704806287821,0.34355284475364534,"Aliens, review_bin_70-75",Sci-fi
"frozenset({'Aliens', 'review_bin_65-70'})",frozenset({'Sci-fi'}),0.002582514487276392,0.09441924918115395,0.0017321743512219703,0.6707317073170731,7.1037602303975,1.0,0.0014883352723338806,2.750282280264643,0.8614542009931969,0.01818181818181818,0.6364009588485673,0.34453863551310626,"Aliens, review_bin_65-70",Sci-fi
"frozenset({'Aliens', 'review_bin_55-60'})",frozenset({'Sci-fi'}),0.0015747039556563366,0.09441924918115395,0.0010078105316200555,0.64,6.778278852568379,1.0,0.0008591281664443911,2.515502085607906,0.8538144281117909,0.010610079575596816,0.6024650483411004,0.3253368912608406,"Aliens, review_bin_55-60",Sci-fi
"frozenset({'Aliens', 'review_bin_75-80'})",frozenset({'Sci-fi'}),0.00163769211388259,0.09441924918115395,0.0012282690854119426,0.7500000000000001,7.94329553035357,1.0,0.0010736394256292516,3.622323003275386,0.8755415352260778,0.012952507472600464,0.7239340613479864,0.3815043362241495,"Aliens, review_bin_75-80",Sci-fi
"frozenset({'Twin Stick Shooter', 'review_bin_75-80'})",frozenset({'Bullet Hell'}),0.001291257243638196,0.021604938271604937,0.000818846056941295,0.6341463414634146,29.351916376306622,1.0,0.000790948523899729,2.6742798353909465,0.9671795518662536,0.03708987161198288,0.6260675540509348,0.3360236080494916,"Twin Stick Shooter, review_bin_75-80",Bullet Hell
"frozenset({'review_bin_70-75', 'Point & Click', 'Fantasy'})",frozenset({'Atmospheric'}),0.001889644746787604,0.20011337868480725,0.0012597631645250692,0.6666666666666666,3.331444759206799,1.0,0.0008816199697314047,2.399659863945578,0.7011548655812193,0.006275494195167869,0.5832742735648476,0.3364809568775574,"Fantasy, Point & Click, review_bin_70-75",Atmospheric
"frozenset({'review_bin_65-70', 'Point & Click', 'Horror'})",frozenset({'Atmospheric'}),0.0016691861929957169,0.20011337868480725,0.0010393046107331821,0.6226415094339622,3.1114436902025764,1.0,0.0007052781219987784,2.1196995464852604,0.6797403990375377,0.005177282711013492,0.5282350266771859,0.313917544140966,"Horror, Point & Click, review_bin_65-70",Atmospheric
"frozenset({'Exploration', 'review_bin_65-70', 'Point & Click'})",frozenset({'Atmospheric'}),0.0019211388259007306,0.20011337868480725,0.0014802217183169564,0.7704918032786885,3.850276320066874,1.0,0.0010957761369433975,3.485220278587625,0.7417032958548537,0.007380653266331659,0.7130740899954688,0.38894435930380755,"Exploration, Point & Click, review_bin_65-70",Atmospheric
"frozenset({'review_bin_70-75', 'Sci-fi', 'Point & Click'})",frozenset({'Atmospheric'}),0.0011967750062988158,0.20011337868480725,0.0008503401360544217,0.7105263157894737,3.550618756523036,1.0,0.0006108494460184342,2.76324469181612,0.7192196926699038,0.004241948153967007,0.6381066059905256,0.3573878037870881,"Point & Click, Sci-fi, review_bin_70-75",Atmospheric
"frozenset({'Sci-fi', 'review_bin_75-80', 'Point & Click'})",frozenset({'Atmospheric'}),0.0013542454018644495,0.20011337868480725,0.0009133282942806753,0.6744186046511628,3.3701824889650176,1.0,0.0006423256713452158,2.456794622610949,0.704233868117504,0.004554020100502512,0.5929655695284558,0.33949132939514387,"Point & Click, Sci-fi, review_bin_75-80",Atmospheric
"frozenset({'review_bin_60-65', 'Point & Click', 'Horror'})",frozenset({'Atmospheric'}),0.0014802217183169564,0.20011337868480725,0.0008503401360544217,0.574468085106383,2.8707130371888376,1.0,0.0005541279667993845,1.879733560090703,0.6526205120117753,0.004235958581738312,0.4680097109338481,0.2893586884455428,"Horror, Point & Click, review_bin_60-65",Atmospheric
"frozenset({'Exploration', 'review_bin_60-65', 'Point & Click'})",frozenset({'Atmospheric'}),0.0013227513227513227,0.20011337868480725,0.0009763164525069287,0.7380952380952381,3.6883852691218135,1.0,0.0007116162161513635,3.0541125541125544,0.7298440504165775,0.004870384917517676,0.6725726435152375,0.37148702729439276,"Exploration, Point & Click, review_bin_60-65",Atmospheric
"frozenset({'Exploration', 'review_bin_75-80', 'Point & Click'})",frozenset({'Atmospheric'}),0.002110103300579491,0.20011337868480725,0.001417233560090703,0.6716417910447762,3.3563062872605816,1.0,0.0009949736592377776,2.4360183467326326,0.7035379517121666,0.0070577164366373915,0.5894940605265664,0.3393619720096402,"Exploration, Point & Click, review_bin_75-80",Atmospheric
"frozenset({'review_bin_75-80', 'Point & Click', 'Horror'})",frozenset({'Atmospheric'}),0.0017006802721088435,0.20011337868480725,0.001165280927185689,0.6851851851851851,3.4239848914069877,1.0,0.000824952051871391,2.540816326530612,0.7091486716699663,0.005807565531313765,0.6064257028112449,0.34550414437099985,"Horror, Point & Click, review_bin_75-80",Atmospheric
"frozenset({'review_bin_70-75', 'Point & Click', 'Horror'})",frozenset({'Atmospheric'}),0.002834467120181406,0.20011337868480725,0.0017321743512219703,0.6111111111111112,3.0538243626062327,1.0,0.0011649595590314736,2.056851311953353,0.6744534601271384,0.008608545938331508,0.5138199858256556,0.30988353792886375,"Horror, Point & Click, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Retro', 'Point & Click'})",frozenset({'Atmospheric'}),0.0018266565885613506,0.20011337868480725,0.0009763164525069287,0.5344827586206896,2.6708996776399334,1.0,0.000610778030873053,1.7182749643067101,0.6267391609686986,0.00485817270020373,0.4180209682543561,0.2696807875571185,"Point & Click, Retro, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Exploration', 'Point & Click'})",frozenset({'Atmospheric'}),0.003054925673973293,0.20011337868480725,0.0020471151423532377,0.6701030927835052,3.3486171548728136,1.0,0.0014357836441034801,2.4246563208616783,0.703518462267475,0.010178515502662074,0.5875704150744885,0.3401664346511168,"Exploration, Point & Click, review_bin_70-75",Atmospheric
"frozenset({'review_bin_85-90', 'Open World', 'Fantasy'})",frozenset({'Atmospheric'}),0.0014487276392038298,0.20011337868480725,0.000818846056941295,0.5652173913043478,2.824485774110112,1.0,0.0005289362742661522,1.839739229024943,0.6468904211287356,0.004079071226859115,0.4564447046498012,0.2846546509559196,"Fantasy, Open World, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Point & Click'})",frozenset({'Atmospheric'}),0.0033068783068783067,0.20011337868480725,0.0019526329050138574,0.5904761904761905,2.9507082152974506,1.0,0.0012908823141249445,1.9532115171650055,0.6632917353425948,0.009692043145224323,0.4880226789510985,0.3001169117316426,"Point & Click, review_bin_85-90",Atmospheric
"frozenset({'Exploration', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.005070546737213404,0.20011337868480725,0.0029604434366339127,0.5838509316770186,2.917600689740116,1.0,0.0019457591972709132,1.9221156124141199,0.6606022318503049,0.014639464257903752,0.4797399315933812,0.299322381167436,"Exploration, review_bin_85-90",Atmospheric
"frozenset({'Exploration', 'review_bin_85-90', 'Open World'})",frozenset({'Atmospheric'}),0.002110103300579491,0.20011337868480725,0.0011022927689594356,0.5223880597014926,2.610460445647119,1.0,0.0006800328681065102,1.674762613378685,0.6182303478437295,0.00548073911681804,0.4029004516750056,0.2639482004519424,"Exploration, Open World, review_bin_85-90",Atmospheric
"frozenset({'Exploration', 'review_bin_85-90', 'Horror'})",frozenset({'Atmospheric'}),0.000944822373393802,0.20011337868480725,0.000818846056941295,0.8666666666666666,4.330878186968838,1.0,0.0006297744595444628,5.999149659863942,0.769827297725917,0.004089336269267065,0.833309709425939,0.435379288637079,"Exploration, Horror, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Horror'})",frozenset({'Atmospheric'}),0.0052280171327790375,0.20011337868480725,0.0035903250188964475,0.6867469879518072,3.4317894808696545,1.0,0.0025441288466339757,2.5534842141985,0.7123309127628162,0.017795816422104278,0.608378232988652,0.3523442210769423,"Horror, review_bin_85-90",Atmospheric
"frozenset({'Shooter', 'review_bin_85-90'})",frozenset({'FPS'}),0.004944570420760897,0.07634164777021919,0.003212396069538927,0.6496815286624203,8.510184776439427,1.0,0.002834919416102154,2.6366247509104648,0.8868789737765657,0.04114562323517548,0.6207272196566138,0.34588036829160623,"Shooter, review_bin_85-90",FPS
"frozenset({'review_bin_85-90', 'FPS'})",frozenset({'Shooter'}),0.004251700680272109,0.09095490047871001,0.003212396069538927,0.7555555555555555,8.306925207756231,1.0,0.0028256830572995135,3.718820861678004,0.8833743574287102,0.03491954809996576,0.7310975609756097,0.39543705755617115,"FPS, review_bin_85-90",Shooter
"frozenset({'Shooter', 'review_bin_85-90', 'Atmospheric'})",frozenset({'FPS'}),0.002362055933484505,0.07634164777021919,0.0015747039556563366,0.6666666666666666,8.732673267326733,1.0,0.0013943807135687063,2.770975056689342,0.8875840515200303,0.020416496529195596,0.6391162029459901,0.34364686468646866,"Atmospheric, Shooter, review_bin_85-90",FPS
"frozenset({'review_bin_85-90', 'FPS', 'Atmospheric'})",frozenset({'Shooter'}),0.001889644746787604,0.09095490047871001,0.0015747039556563366,0.8333333333333333,9.162049861495843,1.0,0.0014028315057721529,5.454270597127738,0.8925407042786824,0.01725327812284334,0.8166574279379156,0.4253231763619575,"Atmospheric, FPS, review_bin_85-90",Shooter
"frozenset({'review_bin_85-90', 'FPS', 'Horror'})",frozenset({'Atmospheric'}),0.0012597631645250692,0.20011337868480725,0.0008503401360544217,0.675,3.373087818696884,1.0,0.0005982446728586455,2.4611896040467474,0.7044231416078036,0.0042406156745720125,0.5936924167257265,0.3396246458923513,"FPS, Horror, review_bin_85-90",Atmospheric
"frozenset({'Shooter', 'review_bin_85-90', 'Horror'})",frozenset({'FPS'}),0.001291257243638196,0.07634164777021919,0.0010078105316200555,0.7804878048780488,10.223617483699591,1.0,0.0009092338259454843,4.207776937935669,0.9033537258364606,0.013152486642005756,0.7623448165741886,0.39684456250503103,"Horror, Shooter, review_bin_85-90",FPS
"frozenset({'review_bin_85-90', 'FPS', 'Horror'})",frozenset({'Shooter'}),0.0012597631645250692,0.09095490047871001,0.0010078105316200555,0.8000000000000002,8.795567867036013,1.0,0.0008932288983639331,4.545225497606453,0.8874243188698284,0.011049723756906077,0.779988913525499,0.40554016620498623,"FPS, Horror, review_bin_85-90",Shooter
"frozenset({'Sci-fi', 'Shooter', 'review_bin_85-90'})",frozenset({'FPS'}),0.0017006802721088435,0.07634164777021919,0.0011337868480725624,0.6666666666666667,8.732673267326735,1.0,0.0010039541137694685,2.770975056689343,0.8869960249858035,0.014742014742014744,0.6391162029459903,0.3407590759075908,"Sci-fi, Shooter, review_bin_85-90",FPS
"frozenset({'Sci-fi', 'review_bin_85-90', 'FPS'})",frozenset({'Shooter'}),0.0012597631645250692,0.09095490047871001,0.0011337868480725624,0.9,9.895013850415513,1.0,0.0010192052148164398,9.090450995212901,0.9000728781253502,0.012448132780082988,0.8899944567627495,0.4562326869806094,"FPS, Sci-fi, review_bin_85-90",Shooter
"frozenset({'review_bin_85-90', 'Survival'})",frozenset({'Atmospheric'}),0.003212396069538927,0.20011337868480725,0.001763668430335097,0.5490196078431372,2.743542742876187,1.0,0.0011208249991858672,1.7736616385684705,0.637555856465809,0.008749999999999999,0.43619460541126437,0.27891647688348237,"Survival, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Survival', 'Atmospheric'})",frozenset({'Horror'}),0.001763668430335097,0.11564625850340136,0.0012282690854119426,0.6964285714285715,6.022058823529412,1.0,0.001024307430203122,2.9131652661064433,0.8354172329437347,0.010571970723773381,0.6567307692307693,0.3535247432306256,"Atmospheric, Survival, review_bin_85-90",Horror
"frozenset({'review_bin_85-90', 'Survival', 'Horror'})",frozenset({'Atmospheric'}),0.0014802217183169564,0.20011337868480725,0.0012282690854119426,0.8297872340425533,4.146585498161654,1.0,0.0009320569161569054,4.69933390022676,0.7599626363228319,0.006130147752279157,0.7872038843735393,0.41796254997689514,"Horror, Survival, review_bin_85-90",Atmospheric
"frozenset({'Dark', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.002771478961955152,0.20011337868480725,0.0024250440917107582,0.875,4.372521246458923,1.0,0.0018704340726800504,6.399092970521542,0.7734425756153902,0.012097407698350354,0.8437278525868178,0.4435591753226314,"Dark, review_bin_85-90",Atmospheric
"frozenset({'Dark', 'review_bin_85-90'})",frozenset({'Horror'}),0.002771478961955152,0.11564625850340136,0.001763668430335097,0.6363636363636364,5.502673796791443,1.0,0.001443157257864093,2.431972789115646,0.8205442864361511,0.015118790496760258,0.5888111888111888,0.32580709051297285,"Dark, review_bin_85-90",Horror
"frozenset({'Dark', 'review_bin_85-90', 'Horror'})",frozenset({'Atmospheric'}),0.001763668430335097,0.20011337868480725,0.0015747039556563366,0.8928571428571429,4.4617563739376775,1.0,0.0012217703071822497,7.465608465608469,0.777243816254417,0.007861635220125786,0.8660524450744154,0.4503631008588516,"Dark, Horror, review_bin_85-90",Atmospheric
"frozenset({'Dark', 'review_bin_85-90', 'Atmospheric'})",frozenset({'Horror'}),0.0024250440917107582,0.11564625850340136,0.0015747039556563366,0.6493506493506493,5.614973262032085,1.0,0.0012942566797442081,2.5220458553791887,0.8239027624309392,0.013517166801838336,0.6034965034965035,0.33148360354242706,"Atmospheric, Dark, review_bin_85-90",Horror
"frozenset({'Dark', 'review_bin_85-90'})","frozenset({'Horror', 'Atmospheric'})",0.002771478961955152,0.056720836482741246,0.0015747039556563366,0.5681818181818182,10.017162182625814,1.0,0.001417503350639921,2.184435957618915,0.9026730672056594,0.02718868950516585,0.5422159223701744,0.2979720862147292,"Dark, review_bin_85-90","Atmospheric, Horror"
"frozenset({'Survival Horror', 'review_bin_85-90'})",frozenset({'Horror'}),0.0018266565885613506,0.11564625850340136,0.0016061980347694634,0.8793103448275862,7.6034482758620685,1.0,0.0013949520347317562,7.3275024295432445,0.8700700448034329,0.01386246262571351,0.8635278514588859,0.4465996168582375,"Survival Horror, review_bin_85-90",Horror
"frozenset({'Survival Horror', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.0018266565885613506,0.20011337868480725,0.0014802217183169564,0.8103448275862069,4.049428543518609,1.0,0.0011146832966830807,4.217584003298288,0.7544296591475129,0.007384131971720346,0.762897431511034,0.40887087145756673,"Survival Horror, review_bin_85-90",Atmospheric
"frozenset({'Survival Horror', 'review_bin_85-90'})",frozenset({'Survival'}),0.0018266565885613506,0.08289241622574955,0.0012282690854119426,0.6724137931034483,8.11188554658841,1.0,0.0010768531071714074,2.799591571521396,0.87832850349415,0.014711429649188989,0.6428050397877986,0.3436157111413898,"Survival Horror, review_bin_85-90",Survival
"frozenset({'Survival Horror', 'review_bin_85-90', 'Horror'})",frozenset({'Atmospheric'}),0.0016061980347694634,0.20011337868480725,0.001417233560090703,0.8823529411764706,4.409265122479587,1.0,0.001095811844516088,6.799036281179137,0.7744487555597616,0.007075471698113208,0.8529203318464168,0.4447175470754874,"Horror, Survival Horror, review_bin_85-90",Atmospheric
"frozenset({'Survival Horror', 'review_bin_85-90', 'Atmospheric'})",frozenset({'Horror'}),0.0014802217183169564,0.11564625850340136,0.001417233560090703,0.9574468085106383,8.279098873591991,1.0,0.0012460514566118713,20.782312925170093,0.8805172685696263,0.012248230811105062,0.9518821603927987,0.4848508552357113,"Atmospheric, Survival Horror, review_bin_85-90",Horror
"frozenset({'Survival Horror', 'review_bin_85-90'})","frozenset({'Horror', 'Atmospheric'})",0.0018266565885613506,0.056720836482741246,0.001417233560090703,0.7758620689655172,13.678607670068352,1.0,0.0013136240704207927,4.208476268000077,0.9285893579576927,0.02480705622932745,0.7623843081631032,0.4004240938941967,"Survival Horror, review_bin_85-90","Atmospheric, Horror"
"frozenset({'Survival Horror', 'review_bin_85-90', 'Survival'})",frozenset({'Horror'}),0.0012282690854119426,0.11564625850340136,0.0011337868480725624,0.923076923076923,7.981900452488687,1.0,0.0009917421239092764,11.496598639455772,0.8757922618484532,0.009795918367346938,0.9130177514792899,0.4664404223227752,"Survival, Survival Horror, review_bin_85-90",Horror
"frozenset({'Survival Horror', 'review_bin_85-90', 'Horror'})",frozenset({'Survival'}),0.0016061980347694634,0.08289241622574955,0.0011337868480725624,0.7058823529411764,8.515644555694617,1.0,0.0010006452120334712,3.1181657848324504,0.8839889383089914,0.013600302228938422,0.6792986425339366,0.3597800822456642,"Horror, Survival Horror, review_bin_85-90",Survival
"frozenset({'review_bin_85-90', 'Survival', 'Horror'})",frozenset({'Survival Horror'}),0.0014802217183169564,0.039052658100277145,0.0011337868480725624,0.7659574468085106,19.613452299245026,1.0,0.0010759802553945257,4.105865915389725,0.950421419684943,0.02877697841726619,0.7564460163563133,0.3974948524365134,"Horror, Survival, review_bin_85-90",Survival Horror
"frozenset({'Survival Horror', 'review_bin_85-90'})","frozenset({'Survival', 'Horror'})",0.0018266565885613506,0.02525825144872764,0.0011337868480725624,0.6206896551724138,24.573738068621548,1.0,0.0010876486966482047,2.5697737007260817,0.9610616800936734,0.04368932038834951,0.6108606762854437,0.3327887178605211,"Survival Horror, review_bin_85-90","Horror, Survival"
"frozenset({'Survival Horror', 'review_bin_85-90', 'Survival'})",frozenset({'Atmospheric'}),0.0012282690854119426,0.20011337868480725,0.0010393046107331821,0.846153846153846,4.22837219437786,1.0,0.0007935115341173002,5.199263038548748,0.7644413102742494,0.0051886792452830195,0.8076650493376218,0.4256737125009079,"Survival, Survival Horror, review_bin_85-90",Atmospheric
"frozenset({'Survival Horror', 'review_bin_85-90', 'Atmospheric'})",frozenset({'Survival'}),0.0014802217183169564,0.08289241622574955,0.0010393046107331821,0.7021276595744681,8.470348574015393,1.0,0.0009166054559520588,3.0788611740992695,0.8832485077872242,0.012471655328798186,0.6752045826513912,0.3573328267477204,"Atmospheric, Survival Horror, review_bin_85-90",Survival
"frozenset({'review_bin_85-90', 'Survival', 'Atmospheric'})",frozenset({'Survival Horror'}),0.001763668430335097,0.039052658100277145,0.0010393046107331821,0.5892857142857143,15.08951612903226,1.0,0.0009704286705210531,2.33969787592976,0.9353785201841739,0.02612826603325416,0.572594389092816,0.3079493087557604,"Atmospheric, Survival, review_bin_85-90",Survival Horror
"frozenset({'Survival Horror', 'review_bin_85-90'})","frozenset({'Survival', 'Atmospheric'})",0.0018266565885613506,0.029541446208112873,0.0010393046107331821,0.5689655172413792,19.259907359752958,1.0,0.000985342533381502,2.2514638447971778,0.9498136536692732,0.034267912772585674,0.555844522082439,0.30207337695757663,"Survival Horror, review_bin_85-90","Atmospheric, Survival"
"frozenset({'Survival Horror', 'review_bin_85-90', 'Survival', 'Horror'})",frozenset({'Atmospheric'}),0.0011337868480725624,0.20011337868480725,0.0010078105316200555,0.888888888888889,4.441926345609065,1.0,0.0007809246147438568,7.198979591836738,0.7757519863791147,0.005033029254482542,0.8610914245216159,0.44696254327982377,"Horror, Survival, Survival Horror, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Survival', 'Horror', 'Atmospheric'})",frozenset({'Survival Horror'}),0.0012282690854119426,0.039052658100277145,0.0010078105316200555,0.8205128205128205,21.01042183622829,1.0,0.0009598433589723228,5.353849476298455,0.9535758206413775,0.025661587810745793,0.8132185067161469,0.42315963606286183,"Atmospheric, Horror, Survival, review_bin_85-90",Survival Horror
"frozenset({'Survival Horror', 'review_bin_85-90', 'Horror', 'Atmospheric'})",frozenset({'Survival'}),0.001417233560090703,0.08289241622574955,0.0010078105316200555,0.7111111111111111,8.578723404255319,1.0,0.0008903326174679162,3.174603174603175,0.8846863468634688,0.012098298676748585,0.6850000000000002,0.36163458291117867,"Atmospheric, Horror, Survival Horror, review_bin_85-90",Survival
"frozenset({'Survival Horror', 'review_bin_85-90', 'Survival', 'Atmospheric'})",frozenset({'Horror'}),0.0010393046107331821,0.11564625850340136,0.0010078105316200555,0.9696969696969698,8.385026737967916,1.0,0.000887618841943429,29.183673469387887,0.8816561051735554,0.00871222433977675,0.9657342657342659,0.48920578332343045,"Atmospheric, Survival, Survival Horror, review_bin_85-90",Horror
"frozenset({'review_bin_85-90', 'Survival', 'Horror'})","frozenset({'Survival Horror', 'Atmospheric'})",0.0014802217183169564,0.021604938271604937,0.0010078105316200555,0.6808510638297873,31.513677811550156,1.0,0.0009758304327675286,3.0656378600823055,0.9697031225358775,0.04564907275320971,0.6738036109806028,0.36374914707524353,"Horror, Survival, review_bin_85-90","Atmospheric, Survival Horror"
"frozenset({'Survival Horror', 'review_bin_85-90', 'Horror'})","frozenset({'Survival', 'Atmospheric'})",0.0016061980347694634,0.029541446208112873,0.0010078105316200555,0.6274509803921569,21.239683933274804,1.0,0.0009603611187763368,2.6049150654413813,0.9544513580013247,0.03343782654127482,0.6161103241841943,0.3307830594924537,"Horror, Survival Horror, review_bin_85-90","Atmospheric, Survival"
"frozenset({'Survival Horror', 'review_bin_85-90', 'Survival'})","frozenset({'Horror', 'Atmospheric'})",0.0012282690854119426,0.056720836482741246,0.0010078105316200555,0.8205128205128205,14.465809592961174,1.0,0.0009381420816695986,5.2554124824532975,0.9320162472802953,0.017699115044247787,0.8097199785290333,0.4191403636156551,"Survival, Survival Horror, review_bin_85-90","Atmospheric, Horror"
"frozenset({'review_bin_85-90', 'Survival', 'Atmospheric'})","frozenset({'Survival Horror', 'Horror'})",0.001763668430335097,0.03373015873015873,0.0010078105316200555,0.5714285714285715,16.94117647058824,1.0,0.0009483217155174828,2.25462962962963,0.9426347173144876,0.02922374429223745,0.5564681724845997,0.30065359477124187,"Atmospheric, Survival, review_bin_85-90","Horror, Survival Horror"
